[25, 2400]      0.00583
[25, 2500]      0.00672
[25, 2600]      0.00662
[26,  100]      0.00615
[26,  200]      0.00627
[26,  300]      0.00633
[26,  400]      0.00598
[26,  500]      0.00576
[26,  600]      0.00625
[26,  700]      0.00566
[26,  800]      0.00582
[26,  900]      0.00645
[26, 1000]      0.00626
[26, 1100]      0.00651
[26, 1200]      0.00647
[26, 1300]      0.00649
[26, 1400]      0.00663
[26, 1500]      0.00665
[26, 1600]      0.00630
[26, 1700]      0.00627
[26, 1800]      0.00648
[26, 1900]      0.00571
[26, 2000]      0.00660
[26, 2100]      0.00620
[26, 2200]      0.00549
[26, 2300]      0.00611
[26, 2400]      0.00577
[26, 2500]      0.00666
[26, 2600]      0.00656
[27,  100]      0.00609
[27,  200]      0.00621
[27,  300]      0.00627
[27,  400]      0.00593
[27,  500]      0.00570
[27,  600]      0.00619
[27,  700]      0.00560
[27,  800]      0.00576
[27,  900]      0.00639
[27, 1000]      0.00620
[27, 1100]      0.00646
[27, 1200]      0.00641
[27, 1300]      0.00643
[27, 1400]      0.00657
[27, 1500]      0.00659
[27, 1600]      0.00625
[27, 1700]      0.00622
[27, 1800]      0.00643
[27, 1900]      0.00565
[27, 2000]      0.00655
[27, 2100]      0.00615
[27, 2200]      0.00543
[27, 2300]      0.00605
[27, 2400]      0.00572
[27, 2500]      0.00660
[27, 2600]      0.00651
[28,  100]      0.00604
[28,  200]      0.00616
[28,  300]      0.00622
[28,  400]      0.00587
[28,  500]      0.00565
[28,  600]      0.00614
[28,  700]      0.00555
[28,  800]      0.00571
[28,  900]      0.00634
[28, 1000]      0.00615
[28, 1100]      0.00641
[28, 1200]      0.00636
[28, 1300]      0.00638
[28, 1400]      0.00652
[28, 1500]      0.00654
[28, 1600]      0.00619
[28, 1700]      0.00617
[28, 1800]      0.00638
[28, 1900]      0.00560
[28, 2000]      0.00649
[28, 2100]      0.00610
[28, 2200]      0.00538
[28, 2300]      0.00600
[28, 2400]      0.00567
[28, 2500]      0.00655
[28, 2600]      0.00646
[29,  100]      0.00598
[29,  200]      0.00611
[29,  300]      0.00617
[29,  400]      0.00582
[29,  500]      0.00559
[29,  600]      0.00609
[29,  700]      0.00550
[29,  800]      0.00566
[29,  900]      0.00629
[29, 1000]      0.00610
[29, 1100]      0.00636
[29, 1200]      0.00631
[29, 1300]      0.00633
[29, 1400]      0.00647
[29, 1500]      0.00649
[29, 1600]      0.00615
[29, 1700]      0.00612
[29, 1800]      0.00633
[29, 1900]      0.00555
[29, 2000]      0.00645
[29, 2100]      0.00605
[29, 2200]      0.00533
[29, 2300]      0.00595
[29, 2400]      0.00562
[29, 2500]      0.00650
[29, 2600]      0.00641
[30,  100]      0.00594
[30,  200]      0.00606
[30,  300]      0.00612
[30,  400]      0.00578
[30,  500]      0.00554
[30,  600]      0.00604
[30,  700]      0.00545
[30,  800]      0.00561
[30,  900]      0.00624
[30, 1000]      0.00605
[30, 1100]      0.00631
[30, 1200]      0.00627
[30, 1300]      0.00629
[30, 1400]      0.00643
[30, 1500]      0.00644
[30, 1600]      0.00610
[30, 1700]      0.00607
[30, 1800]      0.00628
[30, 1900]      0.00551
[30, 2000]      0.00640
[30, 2100]      0.00600
[30, 2200]      0.00529
[30, 2300]      0.00591
[30, 2400]      0.00557
[30, 2500]      0.00645
[30, 2600]      0.00637
